record_id,snapshot_date,segment,source_id,list_position,irc_status_prefixes,display_nickname,raw_line,privacy_classification,civil_identity_linked,sensitive_data_included,normalized_duplicate_count
cb_20021128_0534,2002-11-28,male,canalbarra_cadastros_20021128_male,534,,Justin22,Justin22,historical_public_nickname,false,false,1
cb_20021128_0535,2002-11-28,male,canalbarra_cadastros_20021128_male,535,,jxylopes,jxylopes,historical_public_nickname,false,false,1
cb_20021128_0536,2002-11-28,male,canalbarra_cadastros_20021128_male,536,,kAbUlOsO_Barra,kAbUlOsO_Barra,historical_public_nickname,false,false,1
cb_20021128_0537,2002-11-28,male,canalbarra_cadastros_20021128_male,537,,kalyko,kalyko,historical_public_nickname,false,false,1
cb_20021128_0538,2002-11-28,male,canalbarra_cadastros_20021128_male,538,,KaN_MT,KaN_MT,historical_public_nickname,false,false,1
cb_20021128_0539,2002-11-28,male,canalbarra_cadastros_20021128_male,539,,kANALHAZ_corrporation,kANALHAZ_corrporation,historical_public_nickname,false,false,1
cb_20021128_0540,2002-11-28,male,canalbarra_cadastros_20021128_male,540,,KaRiOkA_JiuJiTeiRo,KaRiOkA_JiuJiTeiRo,historical_public_nickname,false,false,1
cb_20021128_0541,2002-11-28,male,canalbarra_cadastros_20021128_male,541,,kastortroy,kastortroy,historical_public_nickname,false,false,1
cb_20021128_0542,2002-11-28,male,canalbarra_cadastros_20021128_male,542,,KeT_BSC[GDP_AP],KeT_BSC[GDP_AP],historical_public_nickname,false,false,1
cb_20021128_0543,2002-11-28,male,canalbarra_cadastros_20021128_male,543,,KeT_pL0c_NeO_hIpPiE,KeT_pL0c_NeO_hIpPiE,historical_public_nickname,false,false,1
cb_20021128_0544,2002-11-28,male,canalbarra_cadastros_20021128_male,544,,Kibonus,Kibonus,historical_public_nickname,false,false,1
cb_20021128_0545,2002-11-28,male,canalbarra_cadastros_20021128_male,545,,Kiko,Kiko,historical_public_nickname,false,false,1
cb_20021128_0546,2002-11-28,male,canalbarra_cadastros_20021128_male,546,,KiNg_oF_tHe_BlAcK_KoKaDa,KiNg_oF_tHe_BlAcK_KoKaDa,historical_public_nickname,false,false,1
cb_20021128_0547,2002-11-28,male,canalbarra_cadastros_20021128_male,547,,Ksharp,Ksharp,historical_public_nickname,false,false,1
cb_20021128_0548,2002-11-28,male,canalbarra_cadastros_20021128_male,548,,KUAT_RJ,KUAT_RJ,historical_public_nickname,false,false,1
cb_20021128_0549,2002-11-28,male,canalbarra_cadastros_20021128_male,549,,Kurt_jpa,Kurt_jpa,historical_public_nickname,false,false,1
cb_20021128_0550,2002-11-28,male,canalbarra_cadastros_20021128_male,550,,Kurty`Bedegueba,Kurty`Bedegueba,historical_public_nickname,false,false,1
cb_20021128_0551,2002-11-28,male,canalbarra_cadastros_20021128_male,551,,LAND_DICK,LAND_DICK,historical_public_nickname,false,false,1
cb_20021128_0552,2002-11-28,male,canalbarra_cadastros_20021128_male,552,,Lascador,Lascador,historical_public_nickname,false,false,1
cb_20021128_0553,2002-11-28,male,canalbarra_cadastros_20021128_male,553,,Lauro___,Lauro___,historical_public_nickname,false,false,1
cb_20021128_0554,2002-11-28,male,canalbarra_cadastros_20021128_male,554,,Lauro_RJ,Lauro_RJ,historical_public_nickname,false,false,1
cb_20021128_0555,2002-11-28,male,canalbarra_cadastros_20021128_male,555,,Le_Saradinho,Le_Saradinho,historical_public_nickname,false,false,1
cb_20021128_0556,2002-11-28,male,canalbarra_cadastros_20021128_male,556,,leandrinho(EX PIF),leandrinho(EX PIF),historical_public_nickname,false,false,1
cb_20021128_0557,2002-11-28,male,canalbarra_cadastros_20021128_male,557,,LECO_JPA,LECO_JPA,historical_public_nickname,false,false,1
cb_20021128_0558,2002-11-28,male,canalbarra_cadastros_20021128_male,558,,LECO_The_Love,LECO_The_Love,historical_public_nickname,false,false,1
cb_20021128_0559,2002-11-28,male,canalbarra_cadastros_20021128_male,559,,LECOoOO,LECOoOO,historical_public_nickname,false,false,1
cb_20021128_0560,2002-11-28,male,canalbarra_cadastros_20021128_male,560,,LEGUMEVERGUME,LEGUMEVERGUME,historical_public_nickname,false,false,1
cb_20021128_0561,2002-11-28,male,canalbarra_cadastros_20021128_male,561,,leko,leko,historical_public_nickname,false,false,1
cb_20021128_0562,2002-11-28,male,canalbarra_cadastros_20021128_male,562,,lelei,lelei,historical_public_nickname,false,false,1
cb_20021128_0563,2002-11-28,male,canalbarra_cadastros_20021128_male,563,,Lele-Rio_Barra,Lele-Rio_Barra,historical_public_nickname,false,false,1
cb_20021128_0564,2002-11-28,male,canalbarra_cadastros_20021128_male,564,,Leo,Leo,historical_public_nickname,false,false,2
cb_20021128_0565,2002-11-28,male,canalbarra_cadastros_20021128_male,565,,LEO,LEO,historical_public_nickname,false,false,2
cb_20021128_0566,2002-11-28,male,canalbarra_cadastros_20021128_male,566,,Leo do Meier,Leo do Meier,historical_public_nickname,false,false,1
cb_20021128_0567,2002-11-28,male,canalbarra_cadastros_20021128_male,567,,LeO_GaTo,LeO_GaTo,historical_public_nickname,false,false,1
cb_20021128_0568,2002-11-28,male,canalbarra_cadastros_20021128_male,568,,Leo_Leblon,Leo_Leblon,historical_public_nickname,false,false,1
cb_20021128_0569,2002-11-28,male,canalbarra_cadastros_20021128_male,569,,LEO-23,LEO-23,historical_public_nickname,false,false,1
cb_20021128_0570,2002-11-28,male,canalbarra_cadastros_20021128_male,570,,LEOBARRA,LEOBARRA,historical_public_nickname,false,false,1
cb_20021128_0571,2002-11-28,male,canalbarra_cadastros_20021128_male,571,,LEO-RECREIO,LEO-RECREIO,historical_public_nickname,false,false,1
cb_20021128_0572,2002-11-28,male,canalbarra_cadastros_20021128_male,572,,LeoTheFirm,LeoTheFirm,historical_public_nickname,false,false,1
cb_20021128_0573,2002-11-28,male,canalbarra_cadastros_20021128_male,573,,LeSK-DoPaChA,LeSK-DoPaChA,historical_public_nickname,false,false,1
cb_20021128_0574,2002-11-28,male,canalbarra_cadastros_20021128_male,574,,letang,letang,historical_public_nickname,false,false,1
cb_20021128_0575,2002-11-28,male,canalbarra_cadastros_20021128_male,575,,LeUo_,LeUo_,historical_public_nickname,false,false,1
cb_20021128_0576,2002-11-28,male,canalbarra_cadastros_20021128_male,576,,Libriano,Libriano,historical_public_nickname,false,false,1
cb_20021128_0577,2002-11-28,male,canalbarra_cadastros_20021128_male,577,,liel,liel,historical_public_nickname,false,false,1
cb_20021128_0578,2002-11-28,male,canalbarra_cadastros_20021128_male,578,,LiLGuS,LiLGuS,historical_public_nickname,false,false,1
cb_20021128_0579,2002-11-28,male,canalbarra_cadastros_20021128_male,579,,lindinhoo_zs,lindinhoo_zs,historical_public_nickname,false,false,1
cb_20021128_0580,2002-11-28,male,canalbarra_cadastros_20021128_male,580,,Lindo_JPA,Lindo_JPA,historical_public_nickname,false,false,1
cb_20021128_0581,2002-11-28,male,canalbarra_cadastros_20021128_male,581,,lindo_vp,lindo_vp,historical_public_nickname,false,false,1
cb_20021128_0582,2002-11-28,male,canalbarra_cadastros_20021128_male,582,,Lipe,Lipe,historical_public_nickname,false,false,1
cb_20021128_0583,2002-11-28,male,canalbarra_cadastros_20021128_male,583,,Lipe____,Lipe____,historical_public_nickname,false,false,1
cb_20021128_0584,2002-11-28,male,canalbarra_cadastros_20021128_male,584,,Lipe_18_Rj,Lipe_18_Rj,historical_public_nickname,false,false,1
cb_20021128_0585,2002-11-28,male,canalbarra_cadastros_20021128_male,585,,Lipe_Estacio_BB4LIFE,Lipe_Estacio_BB4LIFE,historical_public_nickname,false,false,1
cb_20021128_0586,2002-11-28,male,canalbarra_cadastros_20021128_male,586,,Lipe_Remador,Lipe_Remador,historical_public_nickname,false,false,1
cb_20021128_0587,2002-11-28,male,canalbarra_cadastros_20021128_male,587,,Lipe_RJ,Lipe_RJ,historical_public_nickname,false,false,1
cb_20021128_0588,2002-11-28,male,canalbarra_cadastros_20021128_male,588,,Lipe®CWB,Lipe®CWB,historical_public_nickname,false,false,1
cb_20021128_0589,2002-11-28,male,canalbarra_cadastros_20021128_male,589,,Lipe-23,Lipe-23,historical_public_nickname,false,false,1
cb_20021128_0590,2002-11-28,male,canalbarra_cadastros_20021128_male,590,,lipec,lipec,historical_public_nickname,false,false,1
cb_20021128_0591,2002-11-28,male,canalbarra_cadastros_20021128_male,591,,Lipe-TYF,Lipe-TYF,historical_public_nickname,false,false,1
cb_20021128_0592,2002-11-28,male,canalbarra_cadastros_20021128_male,592,,lipi,lipi,historical_public_nickname,false,false,1
cb_20021128_0593,2002-11-28,male,canalbarra_cadastros_20021128_male,593,,LIPI_RJ,LIPI_RJ,historical_public_nickname,false,false,1
cb_20021128_0594,2002-11-28,male,canalbarra_cadastros_20021128_male,594,,Lobato,Lobato,historical_public_nickname,false,false,1
cb_20021128_0595,2002-11-28,male,canalbarra_cadastros_20021128_male,595,,LoCeR[BcG],LoCeR[BcG],historical_public_nickname,false,false,1
cb_20021128_0596,2002-11-28,male,canalbarra_cadastros_20021128_male,596,,Loiro Olhos Azuis,Loiro Olhos Azuis,historical_public_nickname,false,false,1
cb_20021128_0597,2002-11-28,male,canalbarra_cadastros_20021128_male,597,,LongBeachDubAllstars,LongBeachDubAllstars,historical_public_nickname,false,false,1
cb_20021128_0598,2002-11-28,male,canalbarra_cadastros_20021128_male,598,,LoRd_JiM,LoRd_JiM,historical_public_nickname,false,false,1
cb_20021128_0599,2002-11-28,male,canalbarra_cadastros_20021128_male,599,,Lord-Barra,Lord-Barra,historical_public_nickname,false,false,1
cb_20021128_0600,2002-11-28,male,canalbarra_cadastros_20021128_male,600,,Lorde,Lorde,historical_public_nickname,false,false,1
cb_20021128_0601,2002-11-28,male,canalbarra_cadastros_20021128_male,601,,Loucao_do_Pantano,Loucao_do_Pantano,historical_public_nickname,false,false,1
cb_20021128_0602,2002-11-28,male,canalbarra_cadastros_20021128_male,602,,LOUQUINHO_RJ_,LOUQUINHO_RJ_,historical_public_nickname,false,false,1
cb_20021128_0603,2002-11-28,male,canalbarra_cadastros_20021128_male,603,,LucianoRJ{E1},LucianoRJ{E1},historical_public_nickname,false,false,1
cb_20021128_0604,2002-11-28,male,canalbarra_cadastros_20021128_male,604,,LUISBARRA,LUISBARRA,historical_public_nickname,false,false,1
cb_20021128_0605,2002-11-28,male,canalbarra_cadastros_20021128_male,605,,Luiz-21-RJ,Luiz-21-RJ,historical_public_nickname,false,false,1
cb_20021128_0606,2002-11-28,male,canalbarra_cadastros_20021128_male,606,,Lype,Lype,historical_public_nickname,false,false,1
cb_20021128_0607,2002-11-28,male,canalbarra_cadastros_20021128_male,607,,M_E_K_O_15,M_E_K_O_15,historical_public_nickname,false,false,1
cb_20021128_0608,2002-11-28,male,canalbarra_cadastros_20021128_male,608,,M_M_M_,M_M_M_,historical_public_nickname,false,false,1
cb_20021128_0609,2002-11-28,male,canalbarra_cadastros_20021128_male,609,,Mafioso_Italiano,Mafioso_Italiano,historical_public_nickname,false,false,1
cb_20021128_0610,2002-11-28,male,canalbarra_cadastros_20021128_male,610,,Magestic12-Shadow-,Magestic12-Shadow-,historical_public_nickname,false,false,1
cb_20021128_0611,2002-11-28,male,canalbarra_cadastros_20021128_male,611,,MaGhO,MaGhO,historical_public_nickname,false,false,1
cb_20021128_0612,2002-11-28,male,canalbarra_cadastros_20021128_male,612,,mAgNaTa_GOP,mAgNaTa_GOP,historical_public_nickname,false,false,1
cb_20021128_0613,2002-11-28,male,canalbarra_cadastros_20021128_male,613,,MaIS_GaLaN_ImPoSsIvE,MaIS_GaLaN_ImPoSsIvE,historical_public_nickname,false,false,1
cb_20021128_0614,2002-11-28,male,canalbarra_cadastros_20021128_male,614,,Malandrovisky,Malandrovisky,historical_public_nickname,false,false,1
cb_20021128_0615,2002-11-28,male,canalbarra_cadastros_20021128_male,615,,MaLhA,MaLhA,historical_public_nickname,false,false,1
cb_20021128_0616,2002-11-28,male,canalbarra_cadastros_20021128_male,616,,MALHADO-RJ,MALHADO-RJ,historical_public_nickname,false,false,1
cb_20021128_0617,2002-11-28,male,canalbarra_cadastros_20021128_male,617,,MALVADINHO_COPA_RJ,MALVADINHO_COPA_RJ,historical_public_nickname,false,false,1
cb_20021128_0618,2002-11-28,male,canalbarra_cadastros_20021128_male,618,,Malvessi,Malvessi,historical_public_nickname,false,false,1
cb_20021128_0619,2002-11-28,male,canalbarra_cadastros_20021128_male,619,,MANDRAKE,MANDRAKE,historical_public_nickname,false,false,1
cb_20021128_0620,2002-11-28,male,canalbarra_cadastros_20021128_male,620,,MAnezao_da_barra,MAnezao_da_barra,historical_public_nickname,false,false,1
cb_20021128_0621,2002-11-28,male,canalbarra_cadastros_20021128_male,621,,Mano_RJ,Mano_RJ,historical_public_nickname,false,false,1
cb_20021128_0622,2002-11-28,male,canalbarra_cadastros_20021128_male,622,,mArCeLiNhO,mArCeLiNhO,historical_public_nickname,false,false,3
cb_20021128_0623,2002-11-28,male,canalbarra_cadastros_20021128_male,623,,Marcelinho,Marcelinho,historical_public_nickname,false,false,3
cb_20021128_0624,2002-11-28,male,canalbarra_cadastros_20021128_male,624,,marcelinho,marcelinho,historical_public_nickname,false,false,3
cb_20021128_0625,2002-11-28,male,canalbarra_cadastros_20021128_male,625,,marcelinho-18,marcelinho-18,historical_public_nickname,false,false,1
cb_20021128_0626,2002-11-28,male,canalbarra_cadastros_20021128_male,626,,Marcelo,Marcelo,historical_public_nickname,false,false,1
cb_20021128_0627,2002-11-28,male,canalbarra_cadastros_20021128_male,627,,Marcelo_Barra-20,Marcelo_Barra-20,historical_public_nickname,false,false,1
cb_20021128_0628,2002-11-28,male,canalbarra_cadastros_20021128_male,628,,Marcelo-RJ,Marcelo-RJ,historical_public_nickname,false,false,1
cb_20021128_0629,2002-11-28,male,canalbarra_cadastros_20021128_male,629,,Marcinho,Marcinho,historical_public_nickname,false,false,1
cb_20021128_0630,2002-11-28,male,canalbarra_cadastros_20021128_male,630,,marcinho_copa,marcinho_copa,historical_public_nickname,false,false,1
cb_20021128_0631,2002-11-28,male,canalbarra_cadastros_20021128_male,631,,MaRcInHu_DiReToRiA,MaRcInHu_DiReToRiA,historical_public_nickname,false,false,1
cb_20021128_0632,2002-11-28,male,canalbarra_cadastros_20021128_male,632,,Marcio Taz,Marcio Taz,historical_public_nickname,false,false,1
cb_20021128_0633,2002-11-28,male,canalbarra_cadastros_20021128_male,633,,Marcio_18_Recreio,Marcio_18_Recreio,historical_public_nickname,false,false,1
cb_20021128_0634,2002-11-28,male,canalbarra_cadastros_20021128_male,634,,marcio-17-Barra,marcio-17-Barra,historical_public_nickname,false,false,1
cb_20021128_0635,2002-11-28,male,canalbarra_cadastros_20021128_male,635,,Marcomix,Marcomix,historical_public_nickname,false,false,1
cb_20021128_0636,2002-11-28,male,canalbarra_cadastros_20021128_male,636,,Marcos Marmagal,Marcos Marmagal,historical_public_nickname,false,false,1
cb_20021128_0637,2002-11-28,male,canalbarra_cadastros_20021128_male,637,,Marcos_Barra,Marcos_Barra,historical_public_nickname,false,false,1
cb_20021128_0638,2002-11-28,male,canalbarra_cadastros_20021128_male,638,,Marinheiro-RJ,Marinheiro-RJ,historical_public_nickname,false,false,1
cb_20021128_0639,2002-11-28,male,canalbarra_cadastros_20021128_male,639,,mariOBroSs,mariOBroSs,historical_public_nickname,false,false,1
cb_20021128_0640,2002-11-28,male,canalbarra_cadastros_20021128_male,640,,MARKUS20-BARRA,MARKUS20-BARRA,historical_public_nickname,false,false,1
cb_20021128_0641,2002-11-28,male,canalbarra_cadastros_20021128_male,641,,Markyto,Markyto,historical_public_nickname,false,false,1
cb_20021128_0642,2002-11-28,male,canalbarra_cadastros_20021128_male,642,,marquinhos,marquinhos,historical_public_nickname,false,false,1
cb_20021128_0643,2002-11-28,male,canalbarra_cadastros_20021128_male,643,,martins26,martins26,historical_public_nickname,false,false,1
cb_20021128_0644,2002-11-28,male,canalbarra_cadastros_20021128_male,644,,Marvin,Marvin,historical_public_nickname,false,false,1
cb_20021128_0645,2002-11-28,male,canalbarra_cadastros_20021128_male,645,,mArVyN_rEcReIo,mArVyN_rEcReIo,historical_public_nickname,false,false,1
cb_20021128_0646,2002-11-28,male,canalbarra_cadastros_20021128_male,646,,MASTERCARDBOY,MASTERCARDBOY,historical_public_nickname,false,false,1
cb_20021128_0647,2002-11-28,male,canalbarra_cadastros_20021128_male,647,,Mateu,Mateu,historical_public_nickname,false,false,1
cb_20021128_0648,2002-11-28,male,canalbarra_cadastros_20021128_male,648,,Mateus_Foto_Zs,Mateus_Foto_Zs,historical_public_nickname,false,false,1
cb_20021128_0649,2002-11-28,male,canalbarra_cadastros_20021128_male,649,,Matrix_RJ,Matrix_RJ,historical_public_nickname,false,false,1
cb_20021128_0650,2002-11-28,male,canalbarra_cadastros_20021128_male,650,,MAVERICK,MAVERICK,historical_public_nickname,false,false,1
cb_20021128_0651,2002-11-28,male,canalbarra_cadastros_20021128_male,651,,Maverick_V8_302,Maverick_V8_302,historical_public_nickname,false,false,1
cb_20021128_0652,2002-11-28,male,canalbarra_cadastros_20021128_male,652,,McFly_RJ,McFly_RJ,historical_public_nickname,false,false,1
cb_20021128_0653,2002-11-28,male,canalbarra_cadastros_20021128_male,653,,MENINO Z.S,MENINO Z.S,historical_public_nickname,false,false,1
cb_20021128_0654,2002-11-28,male,canalbarra_cadastros_20021128_male,654,,Menino_NIkeRecreio,Menino_NIkeRecreio,historical_public_nickname,false,false,1
cb_20021128_0655,2002-11-28,male,canalbarra_cadastros_20021128_male,655,,mercenary,mercenary,historical_public_nickname,false,false,1
cb_20021128_0656,2002-11-28,male,canalbarra_cadastros_20021128_male,656,,MergulhadorPADI,MergulhadorPADI,historical_public_nickname,false,false,1
cb_20021128_0657,2002-11-28,male,canalbarra_cadastros_20021128_male,657,,MiaU,MiaU,historical_public_nickname,false,false,1
cb_20021128_0658,2002-11-28,male,canalbarra_cadastros_20021128_male,658,,Mickey_,Mickey_,historical_public_nickname,false,false,1
cb_20021128_0659,2002-11-28,male,canalbarra_cadastros_20021128_male,659,,Mickey_Tijuca,Mickey_Tijuca,historical_public_nickname,false,false,1
cb_20021128_0660,2002-11-28,male,canalbarra_cadastros_20021128_male,660,,Miseravaum-RJ,Miseravaum-RJ,historical_public_nickname,false,false,2
cb_20021128_0661,2002-11-28,male,canalbarra_cadastros_20021128_male,661,,Miseravaum-RJ,Miseravaum-RJ,historical_public_nickname,false,false,2
cb_20021128_0662,2002-11-28,male,canalbarra_cadastros_20021128_male,662,,Mister_Magooo,Mister_Magooo,historical_public_nickname,false,false,1
cb_20021128_0663,2002-11-28,male,canalbarra_cadastros_20021128_male,663,,MISTERBARRA,MISTERBARRA,historical_public_nickname,false,false,1
cb_20021128_0664,2002-11-28,male,canalbarra_cadastros_20021128_male,664,,Model,Model,historical_public_nickname,false,false,1
cb_20021128_0665,2002-11-28,male,canalbarra_cadastros_20021128_male,665,,MoDeLo_dE_eLiTe,MoDeLo_dE_eLiTe,historical_public_nickname,false,false,1
cb_20021128_0666,2002-11-28,male,canalbarra_cadastros_20021128_male,666,,modelo_elite_H,modelo_elite_H,historical_public_nickname,false,false,1
cb_20021128_0667,2002-11-28,male,canalbarra_cadastros_20021128_male,667,,Modelo_RJ_Com_FOTO,Modelo_RJ_Com_FOTO,historical_public_nickname,false,false,1
cb_20021128_0668,2002-11-28,male,canalbarra_cadastros_20021128_male,668,,Morenao_sarado,Morenao_sarado,historical_public_nickname,false,false,1
